Sensitivity,Specificity,Pos Pred Value,Neg Pred Value,Precision,Recall,F1,Prevalence,Detection Rate,Detection Prevalence,Balanced Accuracy,class,model
0.9236933797909408,0.8523489932885906,0.9305019305019305,0.8392070484581499,0.9305019305019305,0.9236933797909408,0.9270851547473336,0.681548325813346,0.6295416765613868,0.67656138684398,0.8880211865397657,Class: negative,Naive Bayes
0.0903954802259887,0.9739712444224096,0.13223140495867788,0.960635696821516,0.1322314049586777,0.0903954802259887,0.10738255033557048,0.04203277131322726,0.00379957254808834,0.02873426739491807,0.5321833623241992,Class: neutral,Naive Bayes
0.8711340206185567,0.9255004922874959,0.8170829975825947,0.9494949494949495,0.8170829975825947,0.8711340206185567,0.8432432432432432,0.27641890287342674,0.24079791023509856,0.2947043457611019,0.8983172564530263,Class: positive,Naive Bayes
